date,store_id,product_id,category,mrp,discount_pct,net_sales,units_sold,promo_flag
2023-09-21,S005,P037,Medical Devices,272.04,0,1904.28,7,0
2023-09-21,S006,P017,Personal Care,278.82,0,1672.92,6,0
2023-09-21,S006,P039,Wellness,376.48,0,1129.44,3,0
2023-09-21,S006,P003,Medical Devices,142.5,0,712.5,5,0
2023-09-21,S006,P016,Medical Devices,469.72,10,1268.24,3,1
2023-09-21,S006,P033,OTC,348.69,0,2092.14,6,0
2023-09-21,S006,P022,Prescription,138.38,10,622.71,5,1
2023-09-21,S006,P041,Personal Care,135.47,0,1083.76,8,0
2023-09-21,S006,P045,Wellness,188.15,0,1317.05,7,0
2023-09-21,S007,P048,Prescription,439.7,20,1758.8,5,1
2023-09-21,S007,P040,Wellness,460.55,10,2486.97,6,1
2023-09-21,S007,P004,Medical Devices,149.76,0,748.8,5,0
2023-09-21,S007,P038,OTC,89.38,0,446.9,5,0
2023-09-21,S007,P034,Wellness,370.41,10,2333.58,7,1
2023-09-21,S007,P008,OTC,62.31,10,336.47,6,1
2023-09-21,S007,P030,Personal Care,412.0,10,2224.8,6,1
2023-09-21,S007,P035,Prescription,399.78,5,1519.16,4,1
2023-09-21,S008,P049,OTC,165.2,10,594.72,4,1
2023-09-21,S008,P002,Medical Devices,352.14,10,633.85,2,1
2023-09-21,S008,P034,Prescription,344.59,0,1378.36,4,0
2023-09-21,S008,P032,Personal Care,482.38,0,3859.04,8,0
2023-09-21,S008,P041,Medical Devices,449.27,0,898.54,2,0
2023-09-21,S008,P015,Personal Care,326.12,0,2282.84,7,0
2023-09-21,S008,P038,Personal Care,324.6,5,308.37,1,1
2023-09-21,S008,P010,Prescription,289.36,5,1649.35,6,1
2023-09-21,S009,P001,Medical Devices,464.84,5,3532.78,8,1
2023-09-21,S009,P037,Prescription,482.08,20,1156.99,3,1
2023-09-21,S009,P046,Prescription,290.62,0,1162.48,4,0
2023-09-21,S009,P038,Personal Care,461.42,10,3322.22,8,1
2023-09-21,S009,P039,Personal Care,367.61,0,1838.05,5,0
2023-09-21,S009,P049,Prescription,351.03,0,1053.09,3,0
2023-09-21,S009,P023,Wellness,98.54,0,492.7,5,0
2023-09-21,S009,P041,Prescription,79.08,15,336.09,5,1
2023-09-21,S010,P028,Prescription,394.95,0,3159.6,8,0
2023-09-21,S010,P023,OTC,214.59,0,1716.72,8,0
2023-09-21,S010,P001,Personal Care,208.02,0,1248.12,6,0
2023-09-21,S010,P012,Personal Care,163.89,0,983.34,6,0
2023-09-21,S010,P016,Wellness,75.31,10,338.9,5,1
2023-09-21,S010,P003,Prescription,475.28,5,903.03,2,1
2023-09-21,S010,P030,Prescription,126.88,0,507.52,4,0
2023-09-21,S010,P010,Personal Care,223.72,5,637.6,3,1
2023-09-22,S001,P033,Medical Devices,184.74,20,886.75,6,1
2023-09-22,S001,P009,Prescription,482.92,0,2897.52,6,0
2023-09-22,S001,P006,Wellness,211.04,0,1055.2,5,0
2023-09-22,S001,P004,OTC,87.81,0,439.05,5,0
2023-09-22,S001,P039,Medical Devices,227.12,0,1589.84,7,0
2023-09-22,S001,P030,OTC,475.28,15,0.0,0,1
2023-09-22,S001,P028,Wellness,313.75,15,1333.44,5,1
2023-09-22,S001,P037,Wellness,378.34,0,1135.02,3,0
2023-09-22,S002,P041,Personal Care,358.14,20,573.02,2,1
2023-09-22,S002,P022,Medical Devices,273.13,0,2185.04,8,0
2023-09-22,S002,P026,Prescription,231.83,15,1182.33,6,1
2023-09-22,S002,P045,OTC,369.62,10,665.32,2,1
2023-09-22,S002,P028,Personal Care,342.43,20,1095.78,4,1
2023-09-22,S002,P049,OTC,316.28,0,632.56,2,0
2023-09-22,S002,P047,Wellness,409.89,10,1844.5,5,1
2023-09-22,S002,P008,OTC,176.95,10,477.76,3,1
2023-09-22,S003,P001,Prescription,308.35,0,1233.4,4,0
2023-09-22,S003,P003,Medical Devices,440.24,0,880.48,2,0
2023-09-22,S003,P013,OTC,298.84,5,1419.49,5,1
2023-09-22,S003,P044,Medical Devices,223.68,0,1118.4,5,0
2023-09-22,S003,P043,Wellness,304.49,15,1552.9,6,1
2023-09-22,S003,P030,Prescription,466.5,0,3732.0,8,0
2023-09-22,S003,P046,Personal Care,424.7,5,2017.32,5,1
2023-09-22,S003,P039,Wellness,470.54,20,2635.02,7,1
2023-09-22,S004,P038,Wellness,325.65,0,1628.25,5,0
2023-09-22,S004,P036,Medical Devices,302.71,5,575.15,2,1
2023-09-22,S004,P003,OTC,78.58,10,353.61,5,1
2023-09-22,S004,P006,Medical Devices,72.08,0,216.24,3,0
2023-09-22,S004,P032,Medical Devices,53.1,10,238.95,5,1
2023-09-22,S004,P027,OTC,101.85,5,580.54,6,1
2023-09-22,S004,P040,Wellness,113.67,0,795.69,7,0
2023-09-22,S004,P017,OTC,173.55,0,1214.85,7,0
2023-09-22,S005,P007,Personal Care,226.2,10,1425.06,7,1
2023-09-22,S005,P042,OTC,454.37,10,2044.66,5,1
2023-09-22,S005,P015,Personal Care,347.7,10,1251.72,4,1
2023-09-22,S005,P005,OTC,211.69,0,635.07,3,0
2023-09-22,S005,P009,Prescription,415.59,0,831.18,2,0
2023-09-22,S005,P036,Personal Care,470.97,15,2401.95,6,1
2023-09-22,S005,P031,Medical Devices,136.15,0,408.45,3,0
2023-09-22,S005,P008,Prescription,426.05,5,2023.74,5,1
2023-09-22,S006,P029,Wellness,200.95,5,954.51,5,1
2023-09-22,S006,P038,Personal Care,263.71,10,1186.7,5,1
2023-09-22,S006,P022,Wellness,269.52,10,1212.84,5,1
2023-09-22,S006,P030,Medical Devices,330.5,0,1983.0,6,0
2023-09-22,S006,P040,Prescription,57.52,0,230.08,4,0
2023-09-22,S006,P050,Personal Care,180.1,15,1683.93,11,1
2023-09-22,S006,P011,OTC,321.14,5,1220.33,4,1
2023-09-22,S006,P003,Medical Devices,106.77,5,304.29,3,1
2023-09-22,S007,P030,Medical Devices,108.01,10,388.84,4,1
2023-09-22,S007,P028,OTC,400.6,0,3204.8,8,0
2023-09-22,S007,P046,Prescription,497.35,5,2834.9,6,1
2023-09-22,S007,P012,Prescription,412.23,0,412.23,1,0
2023-09-22,S007,P011,Personal Care,481.16,10,4763.48,11,1
2023-09-22,S007,P014,Medical Devices,149.72,0,449.16,3,0
2023-09-22,S007,P040,Medical Devices,80.14,0,320.56,4,0
2023-09-22,S007,P042,OTC,351.26,10,2845.21,9,1
2023-09-22,S008,P047,Personal Care,406.3,20,650.08,2,1
2023-09-22,S008,P031,Wellness,371.09,0,1113.27,3,0
2023-09-22,S008,P050,Medical Devices,385.02,0,1540.08,4,0
2023-09-22,S008,P008,Prescription,191.68,5,910.48,5,1
2023-09-22,S008,P020,Prescription,94.23,0,471.15,5,0
2023-09-22,S008,P007,Medical Devices,92.67,5,616.26,7,1
2023-09-22,S008,P027,Personal Care,260.93,15,887.16,4,1
2023-09-22,S008,P016,Wellness,115.24,15,293.86,3,1
2023-09-22,S009,P031,Prescription,267.78,10,482.0,2,1
2023-09-22,S009,P044,OTC,353.56,0,1414.24,4,0
2023-09-22,S009,P027,Prescription,135.66,10,976.75,8,1
2023-09-22,S009,P029,Wellness,343.55,10,618.39,2,1
2023-09-22,S009,P030,Medical Devices,407.56,5,1935.91,5,1
2023-09-22,S009,P035,OTC,349.37,15,2375.72,8,1
2023-09-22,S009,P036,Wellness,89.46,10,241.54,3,1
2023-09-22,S009,P046,Wellness,407.46,10,1833.57,5,1
2023-09-22,S010,P025,Personal Care,413.35,5,1963.41,5,1
2023-09-22,S010,P047,Prescription,118.27,0,118.27,1,0
2023-09-22,S010,P033,Personal Care,61.94,5,411.9,7,1
2023-09-22,S010,P001,Prescription,326.87,20,2091.97,8,1
2023-09-22,S010,P013,Prescription,345.37,0,1726.85,5,0
2023-09-22,S010,P009,Wellness,475.92,5,1356.37,3,1
2023-09-22,S010,P048,OTC,388.99,0,777.98,2,0
2023-09-22,S010,P049,OTC,373.79,0,1121.37,3,0
2023-09-23,S001,P033,OTC,266.0,0,1862.0,7,0
2023-09-23,S001,P009,Prescription,85.32,0,511.92,6,0
2023-09-23,S001,P027,Prescription,419.67,0,419.67,1,0
2023-09-23,S001,P013,Wellness,192.81,5,732.68,4,1
2023-09-23,S001,P022,Personal Care,356.95,0,4283.4,12,0
2023-09-23,S001,P029,Medical Devices,187.58,0,562.74,3,0
2023-09-23,S001,P007,OTC,287.16,5,1091.21,4,1
2023-09-23,S001,P004,Personal Care,326.05,10,2641.0,9,1
2023-09-23,S002,P020,Prescription,218.16,5,1658.02,8,1
2023-09-23,S002,P034,OTC,498.88,10,3591.94,8,1
2023-09-23,S002,P010,Personal Care,81.42,0,162.84,2,0
2023-09-23,S002,P008,Prescription,253.54,5,722.59,3,1
2023-09-23,S002,P001,Medical Devices,450.5,5,3423.8,8,1
2023-09-23,S002,P017,Prescription,367.52,5,2094.86,6,1
2023-09-23,S002,P009,OTC,434.48,10,2346.19,6,1
2023-09-23,S002,P050,OTC,154.25,0,308.5,2,0
2023-09-23,S003,P022,Personal Care,208.46,15,177.19,1,1
2023-09-23,S003,P003,Personal Care,248.86,10,0.0,0,1
2023-09-23,S003,P024,Wellness,167.7,5,159.32,1,1
2023-09-23,S003,P038,Wellness,191.42,5,1091.09,6,1
2023-09-23,S003,P036,Prescription,213.06,0,1065.3,5,0
2023-09-23,S003,P012,Wellness,357.24,20,1714.75,6,1
2023-09-23,S003,P015,Personal Care,466.93,10,420.24,1,1
2023-09-23,S003,P047,Medical Devices,185.08,5,703.3,4,1
2023-09-23,S004,P022,Medical Devices,299.5,5,1707.15,6,1
2023-09-23,S004,P044,Medical Devices,157.84,0,947.04,6,0
2023-09-23,S004,P043,Wellness,100.5,0,804.0,8,0
2023-09-23,S004,P045,Medical Devices,65.69,10,354.73,6,1
2023-09-23,S004,P029,Prescription,372.5,20,1192.0,4,1
2023-09-23,S004,P025,Prescription,496.14,5,3299.33,7,1
2023-09-23,S004,P036,OTC,333.65,0,1334.6,4,0
2023-09-23,S004,P039,OTC,464.87,5,883.25,2,1
2023-09-23,S005,P050,Personal Care,154.11,10,832.19,6,1
2023-09-23,S005,P008,Prescription,315.27,0,1576.35,5,0
2023-09-23,S005,P049,Prescription,239.35,0,1675.45,7,0
2023-09-23,S005,P025,OTC,348.93,15,1779.54,6,1
2023-09-23,S005,P039,Personal Care,114.92,0,689.52,6,0
2023-09-23,S005,P012,Personal Care,218.43,5,1245.05,6,1
2023-09-23,S005,P032,Wellness,59.06,20,283.49,6,1
2023-09-23,S005,P026,Wellness,93.81,10,168.86,2,1
2023-09-23,S006,P017,OTC,182.7,0,365.4,2,0
2023-09-23,S006,P022,Wellness,408.21,0,3265.68,8,0
2023-09-23,S006,P030,Wellness,471.13,0,1884.52,4,0
2023-09-23,S006,P040,Prescription,106.36,15,271.22,3,1
2023-09-23,S006,P049,OTC,85.65,5,488.21,6,1
2023-09-23,S006,P015,Medical Devices,450.75,10,1622.7,4,1
2023-09-23,S006,P039,Medical Devices,404.83,10,1457.39,4,1
2023-09-23,S006,P020,Prescription,113.09,0,565.45,5,0
2023-09-23,S007,P006,Personal Care,485.26,15,1237.41,3,1
2023-09-23,S007,P049,Personal Care,300.26,10,3513.04,13,1
2023-09-23,S007,P043,OTC,123.12,15,313.96,3,1
2023-09-23,S007,P022,Prescription,463.67,5,3964.38,9,1
2023-09-23,S007,P008,Personal Care,303.6,0,910.8,3,0
2023-09-23,S007,P050,Personal Care,126.38,5,360.18,3,1
2023-09-23,S007,P017,Wellness,83.76,5,477.43,6,1
2023-09-23,S007,P046,Wellness,214.47,5,814.99,4,1
2023-09-23,S008,P004,Prescription,434.95,0,869.9,2,0
2023-09-23,S008,P023,OTC,425.4,5,2424.78,6,1
2023-09-23,S008,P028,OTC,80.29,10,650.35,9,1
2023-09-23,S008,P045,Wellness,307.21,0,1536.05,5,0
2023-09-23,S008,P018,OTC,496.78,20,1987.12,5,1
2023-09-23,S008,P038,OTC,381.18,5,1086.36,3,1
2023-09-23,S008,P017,Medical Devices,107.41,0,322.23,3,0
2023-09-23,S008,P036,Medical Devices,174.84,5,332.2,2,1
2023-09-23,S009,P047,Personal Care,250.86,15,1492.62,7,1
2023-09-23,S009,P022,Medical Devices,61.63,5,409.84,7,1
2023-09-23,S009,P027,Personal Care,430.65,10,1162.75,3,1
2023-09-23,S009,P007,Prescription,427.96,20,1027.1,3,1
2023-09-23,S009,P048,Prescription,458.58,0,1375.74,3,0
2023-09-23,S009,P023,Prescription,417.58,0,1252.74,3,0
2023-09-23,S009,P013,Medical Devices,483.03,15,2052.88,5,1
2023-09-23,S009,P049,Wellness,343.94,0,1719.7,5,0
2023-09-23,S010,P035,Medical Devices,92.36,15,314.02,4,1
2023-09-23,S010,P044,Medical Devices,364.5,5,1038.82,3,1
2023-09-23,S010,P010,Wellness,275.24,0,2201.92,8,0
2023-09-23,S010,P027,Personal Care,270.47,0,1622.82,6,0
2023-09-23,S010,P029,Medical Devices,99.57,15,338.54,4,1
2023-09-23,S010,P007,Medical Devices,60.89,15,103.51,2,1
2023-09-23,S010,P009,Wellness,80.13,0,400.65,5,0
2023-09-23,S010,P048,Prescription,265.94,0,797.82,3,0
2023-09-24,S001,P023,Wellness,123.76,10,222.77,2,1
2023-09-24,S001,P013,Wellness,345.47,5,1969.18,6,1
2023-09-24,S001,P015,Personal Care,268.86,20,1075.44,5,1
2023-09-24,S001,P010,Medical Devices,246.63,0,2219.67,9,0
2023-09-24,S001,P027,Medical Devices,171.6,5,489.06,3,1
2023-09-24,S001,P030,Prescription,164.53,10,592.31,4,1
2023-09-24,S001,P016,Wellness,312.07,15,795.78,3,1
2023-09-24,S001,P031,OTC,207.96,0,623.88,3,0
2023-09-24,S002,P034,OTC,339.42,0,678.84,2,0
2023-09-24,S002,P027,OTC,337.34,20,809.62,3,1
2023-09-24,S002,P024,Medical Devices,303.36,20,1698.82,7,1
2023-09-24,S002,P038,Medical Devices,132.51,0,530.04,4,0
2023-09-24,S002,P002,OTC,168.84,0,1857.24,11,0
2023-09-24,S002,P021,OTC,152.31,10,959.55,7,1
2023-09-24,S002,P022,Medical Devices,113.15,15,769.42,8,1
2023-09-24,S002,P025,Personal Care,124.24,20,198.78,2,1
2023-09-24,S003,P028,Wellness,255.99,15,870.37,4,1
2023-09-24,S003,P005,Medical Devices,267.09,0,1335.45,5,0
2023-09-24,S003,P050,Wellness,278.99,15,474.28,2,1
2023-09-24,S003,P012,Prescription,138.1,10,621.45,5,1
2023-09-24,S003,P043,Prescription,205.48,10,1109.59,6,1
2023-09-24,S003,P006,Medical Devices,401.42,10,1806.39,5,1
2023-09-24,S003,P035,Medical Devices,440.01,5,3344.08,8,1
2023-09-24,S003,P008,Prescription,479.09,0,2874.54,6,0
2023-09-24,S004,P042,Prescription,402.19,10,3257.74,9,1
2023-09-24,S004,P009,Prescription,98.14,5,93.23,1,1
2023-09-24,S004,P030,Wellness,67.18,5,191.46,3,1
2023-09-24,S004,P040,Prescription,407.88,0,1223.64,3,0
2023-09-24,S004,P020,Prescription,395.98,10,1781.91,5,1
2023-09-24,S004,P029,Medical Devices,489.16,10,2201.22,5,1
2023-09-24,S004,P046,Prescription,322.11,20,1546.13,6,1
2023-09-24,S004,P041,OTC,127.73,15,542.85,5,1
2023-09-24,S005,P042,Medical Devices,444.44,0,2666.64,6,0
2023-09-24,S005,P027,Personal Care,304.45,10,1370.02,5,1
2023-09-24,S005,P034,Wellness,457.53,0,1830.12,4,0
2023-09-24,S005,P009,Personal Care,312.72,0,1250.88,4,0
2023-09-24,S005,P026,Prescription,217.62,10,979.29,5,1
2023-09-24,S005,P045,Prescription,158.69,5,1055.29,7,1
2023-09-24,S005,P010,Wellness,494.29,5,939.15,2,1
2023-09-24,S005,P044,Prescription,232.49,20,1115.95,6,1
2023-09-24,S006,P022,Personal Care,359.15,0,1795.75,5,0
2023-09-24,S006,P030,Medical Devices,127.5,5,484.5,4,1
2023-09-24,S006,P001,Personal Care,398.45,0,2789.15,7,0
2023-09-24,S006,P016,Personal Care,434.16,0,3039.12,7,0
2023-09-24,S006,P048,OTC,379.28,0,2275.68,6,0
2023-09-24,S006,P018,Personal Care,369.69,10,1330.88,4,1
2023-09-24,S006,P014,Wellness,214.29,10,1157.17,6,1
2023-09-24,S006,P034,Wellness,199.63,0,199.63,1,0
2023-09-24,S007,P004,OTC,370.38,0,2963.04,8,0
2023-09-24,S007,P040,Prescription,369.76,5,2810.18,8,1
2023-09-24,S007,P002,OTC,263.69,10,1898.57,8,1
2023-09-24,S007,P010,OTC,289.26,5,1099.19,4,1
2023-09-24,S007,P046,Medical Devices,224.15,0,1793.2,8,0
2023-09-24,S007,P021,OTC,372.53,10,2346.94,7,1
2023-09-24,S007,P027,OTC,391.71,20,1566.84,5,1
2023-09-24,S007,P030,Prescription,172.45,20,689.8,5,1
2023-09-24,S008,P035,Medical Devices,149.88,0,749.4,5,0
2023-09-24,S008,P043,Personal Care,462.6,20,1110.24,3,1
2023-09-24,S008,P004,Medical Devices,159.85,5,759.29,5,1
2023-09-24,S008,P017,OTC,263.16,0,1315.8,5,0
2023-09-24,S008,P025,Wellness,355.37,5,1688.01,5,1
2023-09-24,S008,P009,Medical Devices,255.87,0,1791.09,7,0
2023-09-24,S008,P031,OTC,464.22,0,3249.54,7,0
2023-09-24,S008,P013,Wellness,161.22,5,612.64,4,1
2023-09-24,S009,P041,Prescription,73.61,0,294.44,4,0
2023-09-24,S009,P046,Prescription,51.78,10,186.41,4,1
2023-09-24,S009,P010,Prescription,467.51,15,1986.92,5,1
2023-09-24,S009,P018,Prescription,407.98,15,1387.13,4,1
2023-09-24,S009,P028,Prescription,311.3,0,622.6,2,0
2023-09-24,S009,P006,Wellness,52.08,10,328.1,7,1
2023-09-24,S009,P047,Medical Devices,337.7,5,962.44,3,1
2023-09-24,S009,P031,Wellness,377.87,0,1889.35,5,0
2023-09-24,S010,P039,Medical Devices,381.7,5,2538.31,7,1
2023-09-24,S010,P042,Medical Devices,342.85,20,822.84,3,1
2023-09-24,S010,P029,Wellness,344.51,0,2411.57,7,0
2023-09-24,S010,P035,Wellness,494.58,10,890.24,2,1
2023-09-24,S010,P013,Wellness,123.03,10,332.18,3,1
2023-09-24,S010,P049,Personal Care,85.16,10,383.22,5,1
2023-09-24,S010,P027,Medical Devices,417.32,5,792.91,2,1
2023-09-24,S010,P016,Wellness,491.58,0,491.58,1,0
2023-09-25,S001,P036,OTC,237.59,0,712.77,3,0
2023-09-25,S001,P029,OTC,65.33,15,166.59,3,1
2023-09-25,S001,P030,Wellness,82.15,5,624.34,8,1
2023-09-25,S001,P026,Medical Devices,368.27,5,699.71,2,1
2023-09-25,S001,P010,Medical Devices,99.95,0,399.8,4,0
2023-09-25,S001,P017,OTC,117.08,0,585.4,5,0
2023-09-25,S001,P004,Prescription,440.23,0,2201.15,5,0
2023-09-25,S001,P007,Wellness,219.09,0,1095.45,5,0
2023-09-25,S002,P003,Wellness,118.95,0,118.95,1,0
2023-09-25,S002,P041,Personal Care,429.2,15,1094.46,3,1
2023-09-25,S002,P049,Wellness,213.97,10,770.29,4,1
2023-09-25,S002,P019,OTC,172.79,20,1105.86,8,1
2023-09-25,S002,P038,Medical Devices,284.33,10,2303.07,9,1
2023-09-25,S002,P025,Wellness,226.98,0,1588.86,7,0
2023-09-25,S002,P031,Medical Devices,159.79,5,1062.6,7,1
2023-09-25,S002,P023,Medical Devices,387.46,0,2712.22,7,0
2023-09-25,S003,P029,OTC,266.04,10,1915.49,8,1
2023-09-25,S003,P014,OTC,130.47,0,913.29,7,0
2023-09-25,S003,P008,OTC,204.09,0,612.27,3,0
2023-09-25,S003,P017,Personal Care,101.58,15,518.06,6,1
2023-09-25,S003,P049,Personal Care,191.4,0,574.2,3,0
2023-09-25,S003,P043,Personal Care,433.29,20,346.63,1,1
2023-09-25,S003,P042,Personal Care,177.78,0,1600.02,9,0
2023-09-25,S003,P028,Medical Devices,53.98,0,215.92,4,0
2023-09-25,S004,P029,OTC,155.44,15,396.37,3,1
2023-09-25,S004,P013,Personal Care,488.85,5,928.82,2,1
2023-09-25,S004,P045,OTC,192.4,20,461.76,3,1
2023-09-25,S004,P003,Prescription,379.56,0,1138.68,3,0
2023-09-25,S004,P014,Medical Devices,179.53,5,1023.32,6,1
2023-09-25,S004,P018,OTC,491.24,0,3929.92,8,0
2023-09-25,S004,P048,Wellness,281.2,10,506.16,2,1
2023-09-25,S004,P028,Medical Devices,474.09,10,2986.77,7,1
2023-09-25,S005,P021,Medical Devices,69.94,0,279.76,4,0
2023-09-25,S005,P043,Personal Care,289.88,5,1376.93,5,1
2023-09-25,S005,P039,Wellness,384.49,20,1845.55,6,1
2023-09-25,S005,P008,OTC,193.58,0,967.9,5,0
2023-09-25,S005,P047,Wellness,138.16,10,373.03,3,1
2023-09-25,S005,P005,Prescription,331.79,20,1061.73,4,1
2023-09-25,S005,P001,Wellness,263.04,10,1657.15,7,1
2023-09-25,S005,P022,OTC,403.66,10,726.59,2,1
2023-09-25,S006,P022,OTC,212.19,20,509.26,3,1
2023-09-25,S006,P005,Personal Care,199.02,0,398.04,2,0
2023-09-25,S006,P020,Medical Devices,333.7,15,1134.58,4,1
2023-09-25,S006,P017,Personal Care,57.37,5,381.51,7,1
2023-09-25,S006,P027,OTC,336.31,15,2286.91,8,1
2023-09-25,S006,P026,Prescription,435.57,10,1960.06,5,1
2023-09-25,S006,P025,Wellness,377.24,0,2263.44,6,0
2023-09-25,S006,P014,Personal Care,163.52,5,310.69,2,1
2023-09-25,S007,P036,Personal Care,285.06,10,1795.88,7,1
2023-09-25,S007,P032,OTC,139.21,0,696.05,5,0
2023-09-25,S007,P039,OTC,160.48,15,818.45,6,1
2023-09-25,S007,P004,Medical Devices,496.05,20,5158.92,13,1
2023-09-25,S007,P007,Personal Care,300.93,0,1504.65,5,0
2023-09-25,S007,P045,Prescription,145.64,15,247.59,2,1
2023-09-25,S007,P042,Prescription,280.91,0,1123.64,4,0
2023-09-25,S007,P046,Prescription,437.97,0,2189.85,5,0
2023-09-25,S008,P034,Medical Devices,167.03,10,751.64,5,1
2023-09-25,S008,P010,Personal Care,259.6,0,519.2,2,0
2023-09-25,S008,P013,Wellness,219.91,10,593.76,3,1
2023-09-25,S008,P016,Medical Devices,98.53,5,561.62,6,1
2023-09-25,S008,P015,OTC,287.04,0,1722.24,6,0
2023-09-25,S008,P030,Prescription,214.4,10,578.88,3,1
2023-09-25,S008,P044,Prescription,329.64,20,1845.98,7,1
2023-09-25,S008,P033,Wellness,162.72,10,439.34,3,1
2023-09-25,S009,P021,Wellness,178.84,15,912.08,6,1
2023-09-25,S009,P050,Prescription,280.1,0,1400.5,5,0
2023-09-25,S009,P043,Wellness,335.01,0,2680.08,8,0
2023-09-25,S009,P011,Personal Care,247.78,0,1238.9,5,0
2023-09-25,S009,P003,Prescription,424.77,20,2038.9,6,1
2023-09-25,S009,P038,Wellness,176.59,0,1059.54,6,0
2023-09-25,S009,P036,Medical Devices,172.6,15,880.26,6,1
2023-09-25,S009,P005,OTC,214.09,0,1070.45,5,0
2023-09-25,S010,P010,Personal Care,483.93,0,2419.65,5,0
2023-09-25,S010,P005,Prescription,130.46,5,371.81,3,1
2023-09-25,S010,P023,Wellness,200.01,0,1200.06,6,0
2023-09-25,S010,P041,OTC,230.93,0,1616.51,7,0
2023-09-25,S010,P039,Personal Care,207.91,0,831.64,4,0
2023-09-25,S010,P034,Wellness,442.21,15,1879.39,5,1
2023-09-25,S010,P006,Medical Devices,483.15,5,3212.95,7,1
2023-09-25,S010,P011,Personal Care,61.39,20,147.34,3,1
2023-09-26,S001,P019,Medical Devices,56.85,0,284.25,5,0
2023-09-26,S001,P031,Prescription,302.5,10,816.75,3,1
2023-09-26,S001,P015,Prescription,458.4,10,3300.48,8,1
2023-09-26,S001,P017,Wellness,424.08,0,4664.88,11,0
2023-09-26,S001,P045,Wellness,109.26,0,546.3,5,0
2023-09-26,S001,P022,Medical Devices,116.29,0,348.87,3,0
2023-09-26,S001,P010,OTC,487.27,15,3727.62,9,1
2023-09-26,S001,P007,OTC,100.21,0,501.05,5,0
2023-09-26,S002,P001,Wellness,138.0,20,552.0,5,1
2023-09-26,S002,P036,OTC,87.8,0,614.6,7,0
2023-09-26,S002,P015,OTC,390.14,0,2730.98,7,0
2023-09-26,S002,P046,Wellness,317.05,0,1585.25,5,0
2023-09-26,S002,P029,OTC,192.75,10,520.42,3,1
2023-09-26,S002,P018,Wellness,51.36,5,487.92,10,1
2023-09-26,S002,P012,Medical Devices,248.82,0,1741.74,7,0
2023-09-26,S002,P023,Personal Care,441.68,10,1987.56,5,1
2023-09-26,S003,P013,Prescription,268.37,0,1341.85,5,0
2023-09-26,S003,P006,Prescription,364.13,10,327.72,1,1
2023-09-26,S003,P029,Personal Care,354.71,0,1064.13,3,0
2023-09-26,S003,P049,Medical Devices,419.74,0,419.74,1,0
2023-09-26,S003,P039,Medical Devices,440.9,0,1763.6,4,0
2023-09-26,S003,P004,Prescription,403.25,20,1290.4,4,1
2023-09-26,S003,P036,Prescription,88.82,10,239.81,3,1
2023-09-26,S003,P045,Prescription,324.52,0,973.56,3,0
2023-09-26,S004,P007,OTC,371.41,10,2339.88,7,1
2023-09-26,S004,P005,OTC,302.71,0,2118.97,7,0
2023-09-26,S004,P043,Prescription,65.65,10,354.51,6,1
2023-09-26,S004,P004,Prescription,340.52,5,1617.47,5,1
2023-09-26,S004,P019,Wellness,232.5,5,441.75,2,1
2023-09-26,S004,P029,Personal Care,308.13,5,2927.24,10,1
2023-09-26,S004,P028,OTC,95.32,0,857.88,9,0
2023-09-26,S004,P016,Medical Devices,96.01,5,547.26,6,1
2023-09-26,S005,P009,OTC,52.91,0,158.73,3,0
2023-09-26,S005,P018,Medical Devices,487.89,0,2927.34,6,0
2023-09-26,S005,P006,Prescription,485.92,0,2429.6,5,0
2023-09-26,S005,P007,Wellness,328.6,15,0.0,0,1
2023-09-26,S005,P048,Medical Devices,306.24,0,1531.2,5,0
2023-09-26,S005,P004,Personal Care,428.84,5,814.8,2,1
2023-09-26,S005,P028,OTC,374.14,10,2693.81,8,1
2023-09-26,S005,P016,Wellness,71.35,0,499.45,7,0
2023-09-26,S006,P036,OTC,268.02,0,1072.08,4,0
2023-09-26,S006,P012,Personal Care,247.85,0,991.4,4,0
2023-09-26,S006,P003,OTC,385.61,10,1388.2,4,1
2023-09-26,S006,P028,Medical Devices,359.34,20,862.42,3,1
2023-09-26,S006,P032,Prescription,392.6,0,1177.8,3,0
2023-09-26,S006,P022,Medical Devices,397.92,20,0.0,0,1
2023-09-26,S006,P034,Personal Care,223.45,10,402.21,2,1
2023-09-26,S006,P039,Wellness,488.76,15,3323.57,8,1
2023-09-26,S007,P019,Prescription,113.56,10,511.02,5,1
2023-09-26,S007,P049,Wellness,145.01,0,1015.07,7,0
2023-09-26,S007,P045,OTC,260.32,0,1561.92,6,0
2023-09-26,S007,P048,Medical Devices,211.36,0,1479.52,7,0
2023-09-26,S007,P023,Wellness,246.44,0,1232.2,5,0
2023-09-26,S007,P021,OTC,293.6,5,836.76,3,1
2023-09-26,S007,P010,Medical Devices,346.64,10,311.98,1,1
2023-09-26,S007,P020,Personal Care,190.19,0,950.95,5,0
2023-09-26,S008,P018,Wellness,426.08,10,1533.89,4,1
2023-09-26,S008,P044,Wellness,140.81,15,359.07,3,1
2023-09-26,S008,P034,Medical Devices,204.31,0,1021.55,5,0
2023-09-26,S008,P036,Prescription,298.48,5,1984.89,7,1
2023-09-26,S008,P001,Prescription,186.61,5,531.84,3,1
2023-09-26,S008,P042,Wellness,120.11,0,360.33,3,0
2023-09-26,S008,P015,Wellness,314.15,15,534.05,2,1
